Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,is_return,Order_Date_raw,Units_Sold_raw,MRP_raw,Discount_Applied_raw,Revenue_raw,Profit_raw,Units_Recovered_Flag,MRP_Recovered_Flag,MRP_Imputed_Flag,Units_Imputed_Baseline_Flag,Discount_Imputed_Flag,Size_Imputed_Flag,Revenue_Used_Calc_Flag,Units_Sold_Imputed_Flag,Revenue_calc,Revenue_final,Is_Zero_Sales,Date_Missing_Flag,Revenue_Outlier_Flag,Revenue_final_Capped,Revenue_Cap_Value,Profit_Outlier_Flag,Profit_Ratio_Flag,Profit_Capped
2100,Kids,Soccer,Phantom GT,8,1,5937.52,0.38,0.0,2025-07-11,Retail,Mumbai,2287.57,False,2025-07-11,1.0,5937.52,,0.0,2287.57,False,False,False,False,True,False,True,False,3681.2624,3681.2624,False,False,False,3681.2624,,False,False,2287.57
2101,Kids,Running,Free RN,XL,2,2010.07,0.305,0.0,2025-07-03,Online,Hyderabad,3398.01,False,2025/07/03,,2010.07,,0.0,3398.01,False,False,False,False,True,False,True,True,2793.9973,2793.9973,False,False,False,2793.9973,,False,False,3398.01
2102,Women,Soccer,Mercurial Superfly,XL,-1,6569.65,0.77,0.0,2025-04-10,Online,Pune,284.17,True,10-04-2025,-1.0,,0.77,0.0,284.17,False,False,True,False,False,False,True,False,-1511.0194999999999,-1511.0194999999999,False,False,False,-1511.0194999999999,,False,False,284.17
2103,Women,Basketball,LeBron 20,XL,-1,6777.88,0.42,0.0,2025-01-08,Online,Kolkata,469.61,True,2025/01/08,-1.0,6777.88,,0.0,469.61,False,False,False,False,True,False,True,False,-3931.1704000000004,-3931.1704000000004,False,False,False,-3931.1704000000004,,False,False,469.61
2104,Men,Basketball,Kyrie Flytrap,L,2,5066.14,0.46499999999999997,0.0,,Retail,Delhi,2905.91,False,,,,,0.0,2905.91,False,False,True,False,True,True,True,True,5420.769800000001,5420.769800000001,False,True,False,5420.769800000001,,False,False,2905.91
2105,Kids,Training,Metcon 7,M,2,5744.7,0.39,0.0,2024-11-17,Retail,Mumbai,1716.04,False,17-11-2024,2.0,5744.7,,0.0,1716.04,False,False,False,False,True,True,True,False,7008.534,7008.534,False,False,False,7008.534,,False,False,1716.04
2106,Women,Running,Free RN,L,2,6293.58,0.305,0.0,,Retail,Bangalore,76.95,False,,,,,0.0,76.95,False,False,True,False,True,True,True,True,8748.076200000001,8748.076200000001,False,True,False,8748.076200000001,,False,False,76.95
2107,Women,Running,React Infinity,M,4,6492.155000000001,0.49,0.0,2024-08-30,Online,Hyderabad,-184.69,False,2024/08/30,4.0,,,0.0,-184.69,False,False,True,False,True,False,True,False,13243.996200000001,13243.996200000001,False,False,False,13243.996200000001,,False,False,-184.69
2108,Kids,Lifestyle,Air Force 1,XL,2,6323.09,0.27,0.0,2024-11-15,Retail,Mumbai,-338.77,False,15-11-2024,,,0.27,0.0,-338.77,False,False,True,False,False,False,True,True,9231.7114,9231.7114,False,False,False,9231.7114,,False,False,-338.77
2109,Kids,Basketball,Zoom Freak,M,0,6435.66,0.35,0.0,2025-01-29,Retail,Kolkata,3791.88,False,29-01-2025,0.0,,,0.0,3791.88,False,False,True,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,3791.88
2110,Kids,Running,Air Zoom,12,1,5550.99,0.42,0.0,2024-12-25,Retail,Pune,-259.29,False,2024-12-25,1.0,,0.42,0.0,-259.29,False,False,True,False,False,False,True,False,3219.5742000000005,3219.5742000000005,False,False,False,3219.5742000000005,,False,False,-259.29
2111,Men,Lifestyle,Waffle One,L,2,5637.46,0.1399999999999999,0.0,2024-11-21,Retail,Bangalore,1326.67,False,2024/11/21,,,0.1399999999999999,0.0,1326.67,False,False,True,False,False,True,True,True,9696.4312,9696.4312,False,False,False,9696.4312,,False,False,1326.67
2112,Women,Training,Metcon 7,M,2,2201.54,0.39,0.0,,Retail,Bangalore,697.42,False,,,2201.54,,0.0,697.42,False,False,False,False,True,True,True,True,2685.8788,2685.8788,False,True,False,2685.8788,,False,False,697.42
2113,Women,Basketball,Air Jordan,XL,2,3939.34,0.24,0.0,2023-12-19,Retail,Pune,2918.93,False,2023-12-19,,3939.34,,0.0,2918.93,False,False,False,False,True,False,True,True,5987.7968,5987.7968,False,False,False,5987.7968,,False,False,2918.93
2114,Women,Training,Flex Trainer,XL,1,3167.33,0.53,1488.65,,Retail,Pune,1567.37,False,,1.0,3167.33,0.53,1488.65,1567.37,False,False,False,False,False,False,False,False,1488.6451,1488.65,False,True,False,1488.65,,False,False,1567.37
2115,Kids,Soccer,Phantom GT,6,2,7607.45,0.38,0.0,,Online,Kolkata,1969.03,False,,2.0,7607.45,,0.0,1969.03,False,False,False,False,True,False,True,False,9433.238,9433.238,False,True,False,9433.238,,False,False,1969.03
2116,Women,Basketball,LeBron 20,XL,2,4038.32,0.1299999999999999,0.0,2024-08-27,Online,Hyderabad,2088.55,False,2024/08/27,,4038.32,0.1299999999999999,0.0,2088.55,False,False,False,False,False,True,True,True,7026.676800000001,7026.676800000001,False,False,False,7026.676800000001,,False,False,2088.55
2117,Women,Training,SuperRep Go,L,0,7645.96,0.32,0.0,2024-10-30,Online,Pune,2037.43,False,2024-10-30,0.0,7645.96,,0.0,2037.43,False,False,False,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,2037.43
2118,Kids,Basketball,Zoom Freak,XL,2,8426.54,0.35,0.0,2023-09-21,Online,Hyderabad,2696.85,False,2023-09-21,2.0,8426.54,,0.0,2696.85,False,False,False,False,True,False,True,False,10954.502000000002,10954.502000000002,False,False,False,10954.502000000002,,False,False,2696.85
2119,Women,Training,Metcon 7,11,-1,5890.69,0.41,0.0,2025-04-05,Retail,Kolkata,2887.81,True,05-04-2025,-1.0,,0.41,0.0,2887.81,False,False,True,False,False,False,True,False,-3475.5071000000003,-3475.5071000000003,False,False,False,-3475.5071000000003,,False,False,2887.81
2120,Men,Soccer,Phantom GT,12,2,6320.59,0.38,0.0,2024-12-14,Retail,Pune,-328.0,False,14-12-2024,,,,0.0,-328.0,False,False,True,False,True,False,True,True,7837.5316,7837.5316,False,False,False,7837.5316,,False,False,-328.0
2000,Kids,Running,React Infinity,M,-1,6492.155000000001,0.49,0.0,2023-11-20,Retail,Kolkata,929.75,True,2023-11-20,-1.0,,,0.0,929.75,False,False,True,False,True,False,True,False,-3310.9990500000004,-3310.9990500000004,False,False,False,-3310.9990500000004,,False,False,929.75
2122,Kids,Soccer,Mercurial Superfly,M,0,6569.65,0.425,0.0,,Retail,Bangalore,1078.48,False,,0.0,,,0.0,1078.48,False,False,True,False,True,True,True,False,0.0,0.0,True,True,False,0.0,,False,False,1078.48
2123,Men,Running,Air Zoom,L,2,5550.99,0.37,0.0,2024-09-15,Retail,Hyderabad,2195.52,False,15-09-2024,,,,0.0,2195.52,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,False,False,6994.2474,,False,False,2195.52
2124,Kids,Basketball,Kyrie Flytrap,L,2,6436.11,0.24,0.0,2025-07-04,Online,Kolkata,432.04,False,04-07-2025,,6436.11,0.24,0.0,432.04,False,False,False,False,False,False,True,True,9782.8872,9782.8872,False,False,False,9782.8872,,False,False,432.04
2125,Women,Soccer,Tiempo Legend,M,3,6045.785,0.24,0.0,2024-12-10,Retail,Hyderabad,1051.22,False,10-12-2024,,,,0.0,1051.22,False,False,True,False,True,False,True,True,13784.389799999999,13784.389799999999,False,False,False,13784.389799999999,,False,False,1051.22
2126,Kids,Running,Pegasus Turbo,L,-1,5399.58,0.305,0.0,2024-12-14,Retail,Pune,2508.34,True,2024/12/14,-1.0,5399.58,,0.0,2508.34,False,False,False,False,True,False,True,False,-3752.7081000000003,-3752.7081000000003,False,False,False,-3752.7081000000003,,False,False,2508.34
2127,Men,Training,Metcon 7,L,-1,4020.5,0.39,0.0,2023-08-19,Online,Mumbai,3718.37,True,2023-08-19,-1.0,4020.5,,0.0,3718.37,False,False,False,False,True,False,True,False,-2452.505,-2452.505,False,False,False,-2452.505,,False,False,3718.37
2128,Women,Basketball,LeBron 20,L,2,8750.71,0.42,0.0,,Retail,Bangalore,1411.29,False,,,8750.71,,0.0,1411.29,False,False,False,False,True,False,True,True,10150.8236,10150.8236,False,True,False,10150.8236,,False,False,1411.29
2129,Men,Basketball,Zoom Freak,9,3,6435.66,0.35,0.0,,Retail,Delhi,841.4,False,,,,,0.0,841.4,False,False,True,False,True,False,True,True,12549.537,12549.537,False,True,False,12549.537,,False,False,841.4
2130,Men,Soccer,Premier III,10,3,5773.245,0.24,0.0,2024-09-14,Online,Bangalore,2962.75,False,14-09-2024,3.0,,0.24,0.0,2962.75,False,False,True,False,False,False,True,False,13162.9986,13162.9986,False,False,False,13162.9986,,False,False,2962.75
2131,Kids,Running,Free RN,XL,2,5561.82,0.305,0.0,,Retail,Mumbai,2227.48,False,,,5561.82,,0.0,2227.48,False,False,False,False,True,False,True,True,7730.9298,7730.9298,False,True,False,7730.9298,,False,False,2227.48
2132,Men,Running,Free RN,L,2,6293.58,0.305,0.0,,Online,Delhi,3882.22,False,,2.0,,,0.0,3882.22,False,False,True,False,True,False,True,False,8748.076200000001,8748.076200000001,False,True,False,8748.076200000001,,False,False,3882.22
2133,Men,Training,Metcon 7,XL,2,6789.53,0.39,0.0,2024-10-10,Retail,Pune,-166.81,False,2024/10/10,,6789.53,,0.0,-166.81,False,False,False,False,True,False,True,True,8283.2266,8283.2266,False,False,False,8283.2266,,False,False,-166.81
2134,Men,Training,ZoomX Invincible,M,2,4738.62,0.385,0.0,2024-08-06,Online,Hyderabad,1009.28,False,06-08-2024,,4738.62,,0.0,1009.28,False,False,False,False,True,False,True,True,5828.5026,5828.5026,False,False,False,5828.5026,,False,False,1009.28
2135,Men,Basketball,Zoom Freak,L,2,9106.61,0.74,4735.44,2024-11-03,Retail,Hyderabad,2422.38,False,2024-11-03,2.0,9106.61,0.74,4735.44,2422.38,False,False,False,False,False,False,False,False,4735.4372,4735.44,False,False,False,4735.44,,False,False,2422.38
2136,Kids,Training,ZoomX Invincible,L,1,6897.68,0.385,0.0,2024-09-15,Online,Pune,3672.24,False,2024-09-15,1.0,,,0.0,3672.24,False,False,True,False,True,False,True,False,4242.0732,4242.0732,False,False,False,4242.0732,,False,False,3672.24
2137,Men,Soccer,Phantom GT,XL,0,5222.02,0.95,0.0,2025-01-12,Online,Delhi,1796.76,False,2025/01/12,0.0,5222.02,0.95,0.0,1796.76,False,False,False,False,False,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,1796.76
2138,Men,Running,Pegasus Turbo,11,2,8055.2,0.305,0.0,2025-06-14,Online,Mumbai,1840.09,False,14-06-2025,2.0,8055.2,,0.0,1840.09,False,False,False,False,True,False,True,False,11196.728000000001,11196.728000000001,False,False,False,11196.728000000001,,False,False,1840.09
2139,Women,Basketball,Air Jordan,M,2,6235.71,0.24,0.0,2025-06-19,Retail,Mumbai,-334.52,False,2025/06/19,,,,0.0,-334.52,False,False,True,False,True,False,True,True,9478.2792,9478.2792,False,False,False,9478.2792,,False,False,-334.52
2140,Men,Basketball,Zoom Freak,M,3,6765.74,0.35,0.0,2025-04-28,Online,Bangalore,-875.45,False,28-04-2025,,6765.74,,0.0,-875.45,False,False,False,False,True,False,True,True,13193.193000000001,13193.193000000001,False,False,False,13193.193000000001,,False,False,-875.45
2141,Kids,Soccer,Tiempo Legend,M,3,6045.785,0.10000000000000009,0.0,2023-11-22,Retail,Kolkata,-1032.47,False,2023-11-22,,,0.10000000000000009,0.0,-1032.47,False,False,True,False,False,True,True,True,16323.619499999999,16323.619499999999,False,False,False,16323.619499999999,,False,False,-1032.47
2142,Kids,Soccer,Mercurial Superfly,M,2,6569.65,0.425,0.0,2024-10-03,Retail,Kolkata,-995.59,False,2024-10-03,,,,0.0,-995.59,False,False,True,False,True,True,True,True,7555.097499999999,7555.097499999999,False,False,False,7555.097499999999,,False,False,-995.59
2143,Kids,Training,ZoomX Invincible,L,-1,6897.68,0.385,0.0,2025-03-10,Online,Delhi,1006.66,True,2025/03/10,-1.0,,,0.0,1006.66,False,False,True,False,True,False,True,False,-4242.0732,-4242.0732,False,False,False,-4242.0732,,False,False,1006.66
2144,Women,Lifestyle,Waffle One,L,4,5637.46,0.24,0.0,2025-03-30,Online,Kolkata,2385.1,False,30-03-2025,4.0,,,0.0,2385.1,False,False,True,False,True,True,True,False,17137.8784,17137.8784,False,False,False,17137.8784,,False,False,2385.1
2145,Men,Lifestyle,Blazer Mid,6,0,6383.24,0.67,0.0,2024-07-30,Online,Bangalore,1335.45,False,2024/07/30,0.0,,0.67,0.0,1335.45,False,False,True,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,1335.45
2146,Kids,Basketball,Air Jordan,XL,2,6235.71,0.1200000000000001,0.0,2025-02-15,Retail,Mumbai,-908.85,False,2025/02/15,,,0.1200000000000001,0.0,-908.85,False,False,True,False,False,False,True,True,10974.8496,10974.8496,False,False,False,10974.8496,,False,False,-908.85
2147,Women,Soccer,Phantom GT,XL,-1,6320.59,0.38,0.0,2024-09-14,Online,Hyderabad,-426.53,True,2024-09-14,-1.0,,,0.0,-426.53,False,False,True,False,True,False,True,False,-3918.7658,-3918.7658,False,False,False,-3918.7658,,False,False,-426.53
2148,Men,Basketball,Kyrie Flytrap,L,2,5066.14,0.46499999999999997,0.0,2025-06-19,Online,Hyderabad,520.55,False,2025/06/19,,,,0.0,520.55,False,False,True,False,True,True,True,True,5420.769800000001,5420.769800000001,False,False,False,5420.769800000001,,False,False,520.55
2149,Women,Running,Pegasus Turbo,L,2,5644.675,0.305,0.0,2025-05-20,Online,Kolkata,-595.69,False,2025/05/20,,,,0.0,-595.69,False,False,True,False,True,True,True,True,7846.098250000001,7846.098250000001,False,False,False,7846.098250000001,,False,False,-595.69
2150,Women,Basketball,LeBron 20,M,2,3313.21,0.48,3445.74,2025-07-06,Online,Bangalore,3221.62,False,06-07-2025,2.0,3313.21,0.48,3445.74,3221.62,False,False,False,False,False,False,False,False,3445.7384,3445.74,False,False,False,3445.74,,False,False,3221.62
2151,Kids,Soccer,Tiempo Legend,L,4,5619.75,0.24,0.0,2025-05-27,Online,Bangalore,2000.85,False,2025-05-27,4.0,5619.75,,0.0,2000.85,False,False,False,False,True,False,True,False,17084.04,17084.04,False,False,False,17084.04,,False,False,2000.85
2152,Women,Running,Free RN,8,2,6293.58,0.305,0.0,,Online,Bangalore,3819.41,False,,,,,0.0,3819.41,False,False,True,False,True,False,True,True,8748.076200000001,8748.076200000001,False,True,False,8748.076200000001,,False,False,3819.41
2153,Men,Running,React Infinity,L,0,6492.155000000001,0.09,0.0,2024-08-18,Retail,Pune,1246.58,False,2024/08/18,0.0,,0.09,0.0,1246.58,False,False,True,False,False,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,1246.58
2154,Kids,Lifestyle,Blazer Mid,XL,3,2963.16,0.26,0.0,2025-04-01,Online,Bangalore,2381.85,False,2025-04-01,,2963.16,,0.0,2381.85,False,False,False,False,True,False,True,True,6578.2152,6578.2152,False,False,False,6578.2152,,False,False,2381.85
2155,Men,Soccer,Phantom GT,XL,3,6320.59,0.38,0.0,,Online,Hyderabad,1475.15,False,,3.0,,,0.0,1475.15,False,False,True,False,True,True,True,False,11756.2974,11756.2974,False,True,False,11756.2974,,False,False,1475.15
2156,Men,Soccer,Tiempo Legend,M,0,6045.785,0.24,0.0,2024-08-31,Online,Pune,-286.07,False,31-08-2024,0.0,,,0.0,-286.07,False,False,True,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,-286.07
2157,Kids,Soccer,Premier III,M,1,5773.245,0.4,0.0,2025-04-29,Online,Delhi,-701.01,False,2025/04/29,1.0,,,0.0,-701.01,False,False,True,False,True,True,True,False,3463.9469999999997,3463.9469999999997,False,False,False,3463.9469999999997,,False,False,-701.01
2158,Women,Running,React Infinity,M,-1,6492.155000000001,0.5,0.0,2025-01-28,Online,Mumbai,514.79,True,28-01-2025,-1.0,,0.5,0.0,514.79,False,False,True,False,False,False,True,False,-3246.0775000000003,-3246.0775000000003,False,False,False,-3246.0775000000003,,False,False,514.79
2159,Women,Training,ZoomX Invincible,XL,2,3987.65,0.385,0.0,,Retail,Delhi,2781.72,False,,2.0,3987.65,,0.0,2781.72,False,False,False,False,True,False,True,False,4904.8095,4904.8095,False,True,False,4904.8095,,False,False,2781.72
2160,Kids,Running,Air Zoom,XL,2,5550.99,0.37,0.0,2025-03-01,Retail,Mumbai,3744.91,False,2025-03-01,,,,0.0,3744.91,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,False,False,6994.2474,,False,False,3744.91
2161,Kids,Lifestyle,Waffle One,M,0,5119.41,0.8,0.0,,Online,Pune,1956.8,False,,0.0,5119.41,0.8,0.0,1956.8,False,False,False,False,False,False,True,False,0.0,0.0,True,True,False,0.0,,False,False,1956.8
2162,Men,Lifestyle,Blazer Mid,8,3,7662.11,0.26,0.0,,Online,Mumbai,2398.55,False,,,7662.11,,0.0,2398.55,False,False,False,False,True,False,True,True,17009.884199999997,17009.884199999997,False,True,False,17009.884199999997,,False,False,2398.55
2163,Men,Lifestyle,Dunk Low,7,3,6202.99,0.24,0.0,2025-03-06,Retail,Hyderabad,3344.98,False,2025/03/06,,,0.24,0.0,3344.98,False,False,True,False,False,False,True,True,14142.817200000001,14142.817200000001,False,False,False,14142.817200000001,,False,False,3344.98
2164,Women,Soccer,Mercurial Superfly,8,0,6569.65,0.95,0.0,2024-10-23,Online,Pune,-872.9,False,23-10-2024,0.0,,0.95,0.0,-872.9,False,False,True,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,-872.9
2165,Kids,Training,SuperRep Go,L,4,4577.65,0.32,0.0,2024-11-11,Retail,Kolkata,2460.19,False,2024/11/11,4.0,4577.65,,0.0,2460.19,False,False,False,False,True,False,True,False,12451.207999999999,12451.207999999999,False,False,False,12451.207999999999,,False,False,2460.19
2166,Women,Lifestyle,Air Force 1,M,2,7312.38,0.325,0.0,2025-02-01,Online,Mumbai,3364.05,False,01-02-2025,,7312.38,,0.0,3364.05,False,False,False,False,True,False,True,True,9871.713000000002,9871.713000000002,False,False,False,9871.713000000002,,False,False,3364.05
2167,Men,Running,React Infinity,XL,3,3055.79,0.49,0.0,,Retail,Mumbai,1259.58,False,,3.0,3055.79,,0.0,1259.58,False,False,False,False,True,False,True,False,4675.3587,4675.3587,False,True,False,4675.3587,,False,False,1259.58
2168,Women,Running,Pegasus Turbo,L,2,5644.675,0.85,0.0,2024-08-01,Retail,Kolkata,3011.49,False,2024-08-01,,,0.85,0.0,3011.49,False,False,True,False,False,True,True,True,1693.4025000000004,1693.4025000000004,False,False,False,1693.4025000000004,,False,False,3011.49
2169,Kids,Training,Flex Trainer,XL,4,4046.05,0.01,16022.36,2024-12-14,Retail,Delhi,1057.58,False,2024/12/14,4.0,4046.05,0.01,16022.36,1057.58,False,False,False,False,False,True,False,False,16022.358,16022.36,False,False,False,16022.36,,False,False,1057.58
2170,Kids,Lifestyle,Air Force 1,M,0,6323.09,0.325,0.0,2025-06-28,Online,Kolkata,3218.82,False,2025/06/28,0.0,,,0.0,3218.82,False,False,True,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,3218.82
2022,Women,Lifestyle,Air Force 1,L,2,9378.52,0.06000000000000005,0.0,2023-10-29,Retail,Mumbai,128.92,False,2023-10-29,,9378.52,0.06000000000000005,0.0,128.92,False,False,False,False,False,False,True,True,17631.6176,17631.6176,False,False,False,17631.6176,,False,False,128.92
2172,Women,Training,ZoomX Invincible,M,2,7988.99,0.19999999999999996,0.0,2024-12-17,Online,Bangalore,-909.86,False,2024/12/17,,7988.99,0.19999999999999996,0.0,-909.86,False,False,False,False,False,False,True,True,12782.384,12782.384,False,False,False,12782.384,,False,False,-909.86
2173,Men,Running,Free RN,L,-1,6620.78,0.305,0.0,2025-03-29,Online,Bangalore,3770.03,True,29-03-2025,-1.0,6620.78,,0.0,3770.03,False,False,False,False,True,False,True,False,-4601.4421,-4601.4421,False,False,False,-4601.4421,,False,False,3770.03
2174,Women,Soccer,Phantom GT,L,2,3883.92,0.38,0.0,,Retail,Pune,428.5,False,,,3883.92,,0.0,428.5,False,False,False,False,True,False,True,True,4816.0608,4816.0608,False,True,False,4816.0608,,False,False,428.5
2175,Women,Lifestyle,Blazer Mid,XL,3,6383.24,0.15999999999999992,0.0,,Online,Pune,2457.78,False,,,,0.15999999999999992,0.0,2457.78,False,False,True,False,False,True,True,True,16085.764800000003,16085.764800000003,False,True,False,16085.764800000003,,False,False,2457.78
2176,Men,Soccer,Mercurial Superfly,M,4,6569.65,0.425,0.0,2025-01-04,Online,Bangalore,3908.28,False,04-01-2025,4.0,,,0.0,3908.28,False,False,True,False,True,True,True,False,15110.194999999998,15110.194999999998,False,False,False,15110.194999999998,,False,False,3908.28
2177,Women,Lifestyle,Waffle One,XL,2,5637.46,0.24,0.0,2025-06-27,Retail,Mumbai,885.37,False,2025-06-27,,,,0.0,885.37,False,False,True,False,True,False,True,True,8568.9392,8568.9392,False,False,False,8568.9392,,False,False,885.37
2178,Men,Running,Free RN,L,1,6293.58,0.305,0.0,2024-10-28,Retail,Bangalore,-983.37,False,28-10-2024,1.0,,,0.0,-983.37,False,False,True,False,True,True,True,False,4374.038100000001,4374.038100000001,False,False,False,4374.038100000001,,False,False,-983.37
2179,Women,Training,ZoomX Invincible,M,3,6897.68,0.385,0.0,2024-01-26,Retail,Pune,3135.92,False,2024-01-26,3.0,,,0.0,3135.92,False,False,True,False,True,False,True,False,12726.2196,12726.2196,False,False,False,12726.2196,,False,False,3135.92
2180,Women,Basketball,LeBron 20,XL,2,6431.1900000000005,0.42,0.0,2024-05-15,Online,Pune,2189.84,False,2024-05-15,,,,0.0,2189.84,False,False,True,False,True,False,True,True,7460.180400000001,7460.180400000001,False,False,False,7460.180400000001,,False,False,2189.84
2181,Women,Lifestyle,Air Force 1,XL,2,6323.09,0.325,0.0,2025-01-06,Retail,Delhi,419.58,False,2025/01/06,2.0,,,0.0,419.58,False,False,True,False,True,False,True,False,8536.1715,8536.1715,False,False,False,8536.1715,,False,False,419.58
