Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Revenue_Capped,Order_Date,Sales_Channel,Region,Profit,Profit_Capped,is_return,Is_Zero_Sales,Units_Sold_Imputed_Flag,Date_Missing_Flag,Revenue_Outlier_Flag,Profit_Outlier_Flag,Profit_Ratio_Flag
2162,Men,Lifestyle,Blazer Mid,8,3,7662.11,0.26,17009.884199999997,17009.884199999997,,Online,Mumbai,2398.55,2398.55,False,False,True,True,False,False,False
2163,Men,Lifestyle,Dunk Low,7,3,6202.99,0.24,14142.817200000001,14142.817200000001,2025-03-06,Retail,Hyderabad,3344.98,3344.98,False,False,True,False,False,False,False
2164,Women,Soccer,Mercurial Superfly,8,0,6569.65,0.95,0.0,0.0,2024-10-23,Online,Pune,-872.9,-872.9,False,True,False,False,False,False,False
2165,Kids,Training,SuperRep Go,L,4,4577.65,0.32,12451.207999999999,12451.207999999999,2024-11-11,Retail,Kolkata,2460.19,2460.19,False,False,False,False,False,False,False
2166,Women,Lifestyle,Air Force 1,M,2,7312.38,0.325,9871.713000000002,9871.713000000002,2025-02-01,Online,Mumbai,3364.05,3364.05,False,False,True,False,False,False,False
2167,Men,Running,React Infinity,XL,3,3055.79,0.49,4675.3587,4675.3587,,Retail,Mumbai,1259.58,1259.58,False,False,False,True,False,False,False
2168,Women,Running,Pegasus Turbo,L,2,5644.675,0.85,1693.4025000000004,1693.4025000000004,2024-08-01,Retail,Kolkata,3011.49,3011.49,False,False,True,False,False,False,False
2169,Kids,Training,Flex Trainer,XL,4,4046.05,0.01,16022.36,16022.36,2024-12-14,Retail,Delhi,1057.58,1057.58,False,False,False,False,False,False,False
2170,Kids,Lifestyle,Air Force 1,M,0,6323.09,0.325,0.0,0.0,2025-06-28,Online,Kolkata,3218.82,3218.82,False,True,False,False,False,False,False
2022,Women,Lifestyle,Air Force 1,L,2,9378.52,0.06000000000000005,17631.6176,17631.6176,2023-10-29,Retail,Mumbai,128.92,128.92,False,False,True,False,False,False,False
2172,Women,Training,ZoomX Invincible,M,2,7988.99,0.19999999999999996,12782.384,12782.384,2024-12-17,Online,Bangalore,-909.86,-909.86,False,False,True,False,False,False,False
2173,Men,Running,Free RN,L,-1,6620.78,0.305,-4601.4421,-4601.4421,2025-03-29,Online,Bangalore,3770.03,3770.03,True,False,False,False,False,False,False
2174,Women,Soccer,Phantom GT,L,2,3883.92,0.38,4816.0608,4816.0608,,Retail,Pune,428.5,428.5,False,False,True,True,False,False,False
2175,Women,Lifestyle,Blazer Mid,XL,3,6383.24,0.15999999999999992,16085.764800000003,16085.764800000003,,Online,Pune,2457.78,2457.78,False,False,True,True,False,False,False
2176,Men,Soccer,Mercurial Superfly,M,4,6569.65,0.425,15110.194999999998,15110.194999999998,2025-01-04,Online,Bangalore,3908.28,3908.28,False,False,False,False,False,False,False
2177,Women,Lifestyle,Waffle One,XL,2,5637.46,0.24,8568.9392,8568.9392,2025-06-27,Retail,Mumbai,885.37,885.37,False,False,True,False,False,False,False
2178,Men,Running,Free RN,L,1,6293.58,0.305,4374.038100000001,4374.038100000001,2024-10-28,Retail,Bangalore,-983.37,-983.37,False,False,False,False,False,False,False
2179,Women,Training,ZoomX Invincible,M,3,6897.68,0.385,12726.2196,12726.2196,2024-01-26,Retail,Pune,3135.92,3135.92,False,False,False,False,False,False,False
2180,Women,Basketball,LeBron 20,XL,2,6431.1900000000005,0.42,7460.180400000001,7460.180400000001,2024-05-15,Online,Pune,2189.84,2189.84,False,False,True,False,False,False,False
2181,Women,Lifestyle,Air Force 1,XL,2,6323.09,0.325,8536.1715,8536.1715,2025-01-06,Retail,Delhi,419.58,419.58,False,False,False,False,False,False,False
2182,Kids,Basketball,Zoom Freak,11,3,7214.55,0.35,14068.372500000001,14068.372500000001,,Online,Mumbai,-662.77,-662.77,False,False,True,True,False,False,False
2183,Kids,Lifestyle,Waffle One,M,2,5389.56,0.24,8192.1312,8192.1312,,Online,Pune,2927.93,2927.93,False,False,True,True,False,False,False
2184,Men,Soccer,Mercurial Superfly,XL,4,6569.65,0.425,15110.194999999998,15110.194999999998,,Retail,Hyderabad,1980.73,1980.73,False,False,False,True,False,False,False
2185,Women,Training,ZoomX Invincible,XL,4,4207.44,0.59,6900.2,6900.2,2025-06-08,Online,Kolkata,-615.48,-615.48,False,False,False,False,False,False,False
2186,Men,Running,React Infinity,L,0,6492.155000000001,0.49,0.0,0.0,,Retail,Bangalore,540.83,540.83,False,True,False,True,False,False,False
2187,Men,Running,React Infinity,L,3,7795.32,0.49,11926.8396,11926.8396,2024-11-09,Online,Mumbai,2402.99,2402.99,False,False,True,False,False,False,False
2188,Men,Running,React Infinity,L,-1,6492.155000000001,0.49,-3310.9990500000004,-3310.9990500000004,,Online,Pune,1278.03,1278.03,True,False,False,True,False,False,False
2189,Men,Training,SuperRep Go,L,3,5280.57,0.9,1584.1709999999996,1584.1709999999996,2024-10-02,Online,Hyderabad,3628.46,3628.46,False,False,False,False,False,False,True
2190,Kids,Basketball,Kyrie Flytrap,L,2,4280.01,0.66,2910.4067999999997,2910.4067999999997,,Online,Delhi,1949.77,1949.77,False,False,True,True,False,False,False
2191,Men,Lifestyle,Air Force 1,8,3,6323.09,0.325,12804.25725,12804.25725,2024-09-28,Retail,Pune,-1032.88,-1032.88,False,False,False,False,False,False,False
2192,Men,Basketball,Kyrie Flytrap,XL,-1,5066.14,0.46499999999999997,-2710.3849000000005,-2710.3849000000005,2023-10-13,Retail,Delhi,554.91,554.91,True,False,False,False,False,False,False
2193,Women,Lifestyle,Waffle One,XL,-1,5637.46,0.24,-4284.4696,-4284.4696,2025-01-17,Retail,Delhi,1803.66,1803.66,True,False,False,False,False,False,False
2194,Men,Soccer,Mercurial Superfly,M,2,6196.01,0.425,7125.411499999999,7125.411499999999,2024-10-27,Online,Hyderabad,926.03,926.03,False,False,True,False,False,False,False
2195,Women,Training,SuperRep Go,M,3,5280.57,0.51,7762.437899999999,7762.437899999999,,Online,Delhi,1041.81,1041.81,False,False,True,True,False,False,False
2196,Kids,Soccer,Premier III,L,2,2708.73,0.4,3250.476,3250.476,2025-06-30,Online,Delhi,925.63,925.63,False,False,False,False,False,False,False
2197,Kids,Training,ZoomX Invincible,L,3,6897.68,0.385,12726.2196,12726.2196,2024-10-06,Online,Bangalore,-418.5,-418.5,False,False,False,False,False,False,False
2198,Men,Training,SuperRep Go,7,4,5280.57,0.65,7392.797999999999,7392.797999999999,2025-01-05,Online,Pune,-169.33,-169.33,False,False,False,False,False,False,False
2199,Men,Soccer,Premier III,M,1,5773.245,0.4,3463.9469999999997,3463.9469999999997,,Retail,Kolkata,389.94,389.94,False,False,False,True,False,False,False
2200,Men,Basketball,Air Jordan,9,3,5570.72,0.24,12701.2416,12701.2416,,Online,Delhi,1513.76,1513.76,False,False,False,True,False,False,False
2201,Women,Training,SuperRep Go,11,3,5280.57,0.32,10772.362799999999,10772.362799999999,2024-05-10,Online,Mumbai,1403.56,1403.56,False,False,True,False,False,False,False
2202,Men,Basketball,Kyrie Flytrap,M,-1,7918.93,0.06000000000000005,-7443.7942,-7443.7942,2025-07-04,Retail,Bangalore,1994.42,1994.42,True,False,False,False,False,False,False
2203,Men,Lifestyle,Air Force 1,M,0,6903.22,0.325,0.0,0.0,,Online,Pune,1556.95,1556.95,False,True,False,True,False,False,False
2204,Men,Basketball,LeBron 20,7,2,7660.41,0.42,8886.0756,8886.0756,2025-05-17,Online,Delhi,2076.75,2076.75,False,False,True,False,False,False,False
2205,Women,Running,React Infinity,XL,0,6492.155000000001,0.49,0.0,0.0,2025-04-24,Retail,Pune,-467.52,-467.52,False,True,False,False,False,False,False
2206,Men,Training,Flex Trainer,M,2,6383.55,0.37,8043.273,8043.273,,Online,Delhi,-524.85,-524.85,False,False,False,True,False,False,False
2207,Women,Running,Pegasus Turbo,XL,2,5644.675,0.305,7846.098250000001,7846.098250000001,,Online,Hyderabad,2101.41,2101.41,False,False,True,True,False,False,False
2208,Women,Basketball,LeBron 20,M,2,5172.62,0.97,310.35720000000026,310.35720000000026,,Retail,Hyderabad,-1074.04,-1074.04,False,False,True,True,False,False,True
2209,Kids,Training,SuperRep Go,M,3,5280.57,0.32,10772.362799999999,10772.362799999999,2024-09-01,Retail,Hyderabad,1956.7,1956.7,False,False,True,False,False,False,False
2210,Men,Lifestyle,Blazer Mid,XL,3,6383.24,0.26,14170.792800000001,14170.792800000001,2024-08-09,Retail,Kolkata,701.02,701.02,False,False,True,False,False,False,False
2000,Kids,Training,Metcon 7,M,4,5890.69,0.94,1413.765600000001,1413.765600000001,2024-02-27,Retail,Bangalore,2372.82,2372.82,False,False,False,False,False,False,False
2212,Women,Lifestyle,Blazer Mid,L,3,7670.82,0.26,17029.2204,17029.2204,2024-09-23,Online,Kolkata,-87.95,-87.95,False,False,True,False,False,False,False
2213,Women,Running,Air Zoom,9,2,5714.92,0.37,7200.7992,7200.7992,,Online,Delhi,3741.14,3741.14,False,False,True,True,False,False,False
2214,Men,Basketball,LeBron 20,XL,2,5016.03,0.42,5818.594800000001,5818.594800000001,,Retail,Mumbai,1446.0,1446.0,False,False,False,True,False,False,False
2215,Men,Basketball,Zoom Freak,XL,3,6435.66,0.36,12356.4672,12356.4672,2024-12-16,Online,Kolkata,3254.06,3254.06,False,False,False,False,False,False,False
2216,Women,Lifestyle,Air Force 1,M,1,3111.62,0.325,2100.3435,2100.3435,,Online,Hyderabad,2617.56,2617.56,False,False,False,True,False,False,False
2217,Women,Lifestyle,Waffle One,L,2,5637.46,0.24,8568.9392,8568.9392,2025-04-15,Retail,Delhi,2190.84,2190.84,False,False,True,False,False,False,False
2218,Kids,Soccer,Premier III,6,2,5773.245,0.4,6927.893999999999,6927.893999999999,,Online,Bangalore,1440.02,1440.02,False,False,False,True,False,False,False
2219,Women,Basketball,Air Jordan,M,-1,6235.71,0.06000000000000005,-5861.5674,-5861.5674,,Online,Bangalore,3305.72,3305.72,True,False,False,True,False,False,False
2220,Kids,Training,SuperRep Go,M,3,5280.57,0.32,10772.362799999999,10772.362799999999,2024-09-09,Online,Kolkata,890.14,890.14,False,False,True,False,False,False,False
2221,Kids,Lifestyle,Waffle One,L,2,3375.97,0.24,5131.4744,5131.4744,2024-01-06,Retail,Mumbai,-297.05,-297.05,False,False,False,False,False,False,False
2222,Men,Training,ZoomX Invincible,XL,2,8897.19,0.11,15837.0,15837.0,2024-12-21,Retail,Mumbai,2821.69,2821.69,False,False,False,False,False,False,False
2223,Kids,Training,Flex Trainer,M,-1,9180.15,0.37,-5783.4945,-5783.4945,2025-02-15,Online,Kolkata,799.28,799.28,True,False,False,False,False,False,False
2224,Kids,Lifestyle,Dunk Low,L,-1,6202.99,0.12,-5458.6312,-5458.6312,2024-09-24,Online,Pune,3278.7,3278.7,True,False,False,False,False,False,False
2225,Kids,Basketball,Kyrie Flytrap,11,2,5066.14,0.46499999999999997,5420.769800000001,5420.769800000001,,Retail,Hyderabad,1136.63,1136.63,False,False,True,True,False,False,False
2226,Women,Basketball,Zoom Freak,M,3,6435.66,0.31,13321.8162,13321.8162,2025-06-28,Online,Delhi,-131.04,-131.04,False,False,True,False,False,False,False
2021,Men,Running,React Infinity,XL,3,2180.71,0.82,1177.5834000000004,1177.5834000000004,,Retail,Hyderabad,2277.63,2277.63,False,False,True,True,False,False,False
2228,Kids,Basketball,Zoom Freak,M,3,9382.15,0.35,18295.192499999997,18295.192499999997,2024-08-22,Online,Kolkata,-127.34,-127.34,False,False,True,False,False,False,False
2229,Men,Running,Air Zoom,XL,2,7143.23,0.37,9000.469799999999,9000.469799999999,2025-03-26,Retail,Mumbai,3284.36,3284.36,False,False,True,False,False,False,False
2230,Kids,Lifestyle,Dunk Low,10,3,6202.99,0.39,11351.4717,11351.4717,,Online,Bangalore,781.56,781.56,False,False,True,True,False,False,False
2231,Kids,Training,Flex Trainer,9,0,6383.55,0.050000000000000044,0.0,0.0,2025-01-04,Online,Bangalore,-39.48,-39.48,False,True,False,False,False,False,False
2232,Women,Running,Free RN,XL,2,2149.28,0.32,2923.0208,2923.0208,2024-11-17,Online,Kolkata,2409.87,2409.87,False,False,True,False,False,False,False
2233,Men,Lifestyle,Air Force 1,XL,0,6323.09,0.325,0.0,0.0,,Online,Kolkata,2398.07,2398.07,False,True,False,True,False,False,False
2234,Men,Training,Flex Trainer,XL,4,6189.1,0.1200000000000001,-2970.77,-2970.77,2024-12-21,Retail,Bangalore,2085.62,2085.62,False,False,False,False,False,False,False
2042,Men,Basketball,Kyrie Flytrap,10,1,5254.47,0.46499999999999997,2811.14145,2811.14145,2025-02-26,Retail,Bangalore,2459.63,2459.63,False,False,False,False,False,False,False
2236,Men,Soccer,Mercurial Superfly,M,2,6569.65,0.425,7555.097499999999,7555.097499999999,,Online,Delhi,880.62,880.62,False,False,True,True,False,False,False
2237,Kids,Training,Metcon 7,M,2,5089.88,0.39,6209.6536,6209.6536,2025-06-26,Online,Mumbai,-238.18,-238.18,False,False,True,False,False,False,False
2238,Kids,Training,SuperRep Go,M,3,4348.86,0.32,8871.674399999998,8871.674399999998,,Online,Delhi,662.02,662.02,False,False,False,True,False,False,False
2239,Men,Training,SuperRep Go,XL,3,5280.57,0.32,10772.362799999999,10772.362799999999,2024-08-04,Online,Kolkata,1750.71,1750.71,False,False,True,False,False,False,False
2240,Kids,Basketball,Air Jordan,M,2,9520.5,0.48,9901.32,9901.32,2025-01-22,Retail,Kolkata,-928.85,-928.85,False,False,True,False,False,False,False
2241,Women,Soccer,Tiempo Legend,12,3,9662.04,0.24,22029.451200000003,21815.794950000003,2025-02-19,Online,Hyderabad,-233.74,-233.74,False,False,True,False,True,False,False
2046,Kids,Basketball,LeBron 20,XL,-1,4934.46,0.86,-690.82,-690.82,,Retail,Kolkata,2237.95,2237.95,True,False,False,True,False,False,True
2243,Men,Lifestyle,Blazer Mid,L,3,9747.58,0.26,21639.6276,21639.6276,2024-11-07,Retail,Delhi,266.31,266.31,False,False,True,False,False,False,False
2244,Kids,Training,Metcon 7,L,2,5890.69,0.39,7186.641799999999,7186.641799999999,,Online,Delhi,1904.11,1904.11,False,False,False,True,False,False,False
2245,Kids,Running,React Infinity,L,3,4128.35,0.49,6316.375500000001,6316.375500000001,2025-04-16,Online,Pune,-290.33,-290.33,False,False,True,False,False,False,False
2246,Kids,Basketball,LeBron 20,L,-1,7806.98,0.42,-4528.048400000001,-4528.048400000001,2024-10-02,Online,Hyderabad,-943.35,-943.35,True,False,False,False,False,False,False
2247,Women,Training,Metcon 7,M,2,5890.69,0.39,7186.641799999999,7186.641799999999,2024-08-16,Online,Mumbai,-1158.15,-1158.15,False,False,True,False,False,False,False
2248,Men,Training,Metcon 7,M,4,8249.96,0.24,25079.88,21815.794950000003,2024-01-16,Online,Bangalore,1625.14,1625.14,False,False,False,False,True,False,False
2249,Men,Training,Flex Trainer,M,3,7730.77,0.37,14611.1553,14611.1553,2024-05-28,Online,Delhi,-692.94,-692.94,False,False,True,False,False,False,False
2250,Men,Basketball,Kyrie Flytrap,XL,2,5066.14,0.46499999999999997,5420.769800000001,5420.769800000001,2024-10-01,Retail,Pune,821.13,821.13,False,False,True,False,False,False,False
2046,Men,Basketball,Air Jordan,XL,2,9593.65,0.24,14582.348,14582.348,2025-01-11,Online,Hyderabad,1592.5,1592.5,False,False,False,False,False,False,False
2252,Women,Running,Free RN,L,2,6293.58,0.305,8748.076200000001,8748.076200000001,,Retail,Delhi,934.87,934.87,False,False,True,True,False,False,False
2253,Men,Training,Flex Trainer,M,0,6383.55,0.37,0.0,0.0,2025-05-18,Online,Bangalore,1516.72,1516.72,False,True,False,False,False,False,False
2254,Women,Basketball,LeBron 20,M,2,6431.1900000000005,0.89,1414.8618,1414.8618,2025-04-24,Online,Hyderabad,1642.0,1642.0,False,False,True,False,False,False,False
2255,Kids,Basketball,LeBron 20,XL,2,2222.55,0.84,711.2160000000002,711.2160000000002,2025-04-06,Retail,Mumbai,586.56,586.56,False,False,True,False,False,False,False
2256,Men,Soccer,Phantom GT,XL,2,6320.59,0.38,7837.5316,7837.5316,2025-03-30,Online,Hyderabad,3175.83,3175.83,False,False,True,False,False,False,False
2257,Men,Basketball,Kyrie Flytrap,XL,1,5066.14,0.46499999999999997,2710.3849000000005,2710.3849000000005,2025-02-09,Online,Mumbai,-365.42,-365.42,False,False,False,False,False,False,False
2258,Women,Lifestyle,Dunk Low,L,3,6202.99,0.39,11351.4717,11351.4717,2023-11-21,Online,Mumbai,2824.7,2824.7,False,False,True,False,False,False,False
2259,Women,Soccer,Mercurial Superfly,M,2,6569.65,0.425,7555.097499999999,7555.097499999999,2024-10-20,Retail,Delhi,2323.89,2323.89,False,False,True,False,False,False,False
2260,Women,Lifestyle,Dunk Low,M,2,6202.99,0.39,7567.6478,7567.6478,2024-12-12,Retail,Pune,-352.18,-352.18,False,False,False,False,False,False,False
2261,Women,Training,ZoomX Invincible,M,2,2503.6,0.54,2303.312,2303.312,2024-10-04,Retail,Pune,1574.74,1574.74,False,False,True,False,False,False,False
2262,Women,Running,Pegasus Turbo,L,0,5644.675,0.305,0.0,0.0,2024-09-15,Retail,Pune,3146.93,3146.93,False,True,False,False,False,False,False
2263,Women,Soccer,Premier III,M,0,5172.14,0.4,0.0,0.0,2024-10-08,Online,Kolkata,2510.55,2510.55,False,True,False,False,False,False,False
2264,Men,Training,ZoomX Invincible,M,4,5622.32,0.08000000000000007,-1799.14,-1799.14,2024-04-22,Retail,Bangalore,1248.25,1248.25,False,False,False,False,False,False,False
2265,Women,Soccer,Premier III,7,2,2422.97,0.4,2907.564,2907.564,2024-11-23,Retail,Delhi,-67.74,-67.74,False,False,True,False,False,False,False
2266,Women,Basketball,LeBron 20,L,2,6431.1900000000005,0.42,7460.180400000001,7460.180400000001,2025-07-19,Retail,Kolkata,3475.59,3475.59,False,False,True,False,False,False,False
2267,Women,Running,Air Zoom,M,-1,3075.72,0.37,-1937.7035999999998,-1937.7035999999998,2024-12-20,Retail,Kolkata,238.78,238.78,True,False,False,False,False,False,False
2268,Men,Soccer,Mercurial Superfly,M,3,7330.81,0.425,12645.64725,12645.64725,2023-11-16,Online,Kolkata,518.71,518.71,False,False,False,False,False,False,False
2269,Women,Training,ZoomX Invincible,11,4,6424.32,0.385,15803.8272,15803.8272,2024-07-14,Retail,Mumbai,-405.26,-405.26,False,False,False,False,False,False,False
2270,Men,Running,React Infinity,XL,1,6492.155000000001,0.030000000000000027,6297.390350000001,6297.390350000001,2025-06-06,Retail,Pune,3088.25,3088.25,False,False,False,False,False,False,False
2271,Kids,Lifestyle,Waffle One,9,2,5116.58,0.07,9516.8388,9516.8388,2024-05-03,Retail,Delhi,1293.94,1293.94,False,False,True,False,False,False,False
2038,Women,Training,ZoomX Invincible,XL,1,7338.57,0.385,4513.22055,4513.22055,2024-10-21,Retail,Delhi,3680.24,3680.24,False,False,False,False,False,False,False
2273,Kids,Running,Free RN,M,-1,4004.36,0.305,-2783.0302,-2783.0302,2024-01-30,Online,Kolkata,-614.66,-614.66,True,False,False,False,False,False,False
2274,Women,Training,Metcon 7,6,4,5890.69,0.45,12959.518,12959.518,2025-06-13,Online,Bangalore,2561.89,2561.89,False,False,False,False,False,False,False
2275,Kids,Running,Pegasus Turbo,M,-1,5644.675,0.305,-3923.0491250000005,-3923.0491250000005,2025-07-03,Online,Pune,-783.71,-783.71,True,False,False,False,False,False,False
2276,Kids,Lifestyle,Air Force 1,L,-1,6066.5,0.325,-4094.8875000000003,-4094.8875000000003,2023-08-29,Retail,Kolkata,1181.87,1181.87,True,False,False,False,False,False,False
2277,Kids,Basketball,LeBron 20,M,2,3682.84,0.42,4272.094400000001,4272.094400000001,2024-12-28,Online,Hyderabad,3967.77,3967.70565,False,False,True,False,False,True,False
2278,Men,Training,SuperRep Go,11,3,5280.57,0.21999999999999997,12356.5338,12356.5338,2025-03-07,Retail,Pune,3638.15,3638.15,False,False,True,False,False,False,False
2279,Women,Lifestyle,Blazer Mid,6,3,6383.24,0.26,14170.792800000001,14170.792800000001,2024-08-03,Retail,Mumbai,766.72,766.72,False,False,True,False,False,False,False
2280,Women,Soccer,Mercurial Superfly,M,-1,6569.65,0.425,-3777.5487499999995,-3777.5487499999995,2025-02-13,Online,Delhi,3069.57,3069.57,True,False,False,False,False,False,False
2281,Kids,Lifestyle,Waffle One,M,2,5637.46,0.24,8568.9392,8568.9392,2025-07-13,Retail,Kolkata,1753.48,1753.48,False,False,False,False,False,False,False
2282,Men,Running,Free RN,L,2,6293.58,0.26,9314.4984,9314.4984,2024-11-14,Retail,Mumbai,-1002.46,-1002.46,False,False,True,False,False,False,False
2283,Men,Soccer,Mercurial Superfly,10,1,6569.65,0.425,3777.5487499999995,3777.5487499999995,2024-08-21,Retail,Delhi,468.59,468.59,False,False,False,False,False,False,False
2284,Kids,Soccer,Mercurial Superfly,M,2,6569.65,0.53,6175.471,6175.471,2024-10-08,Online,Kolkata,1370.01,1370.01,False,False,True,False,False,False,False
2285,Women,Basketball,LeBron 20,L,-1,6431.1900000000005,0.42,-3730.0902000000006,-3730.0902000000006,,Retail,Delhi,2211.71,2211.71,True,False,False,True,False,False,False
