Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Units_Imputed_Baseline,Is_Zero_Sales,Date_Missing_Flag,Revenue_Capped
2226,Women,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.31,0.0,2025-06-28,Online,Delhi,-131.04,False,True,False,0.0
2021,Men,Running,React Infinity,12.0,0.0,2180.71,0.82,0.0,,Retail,Hyderabad,2277.63,False,True,True,0.0
2228,Kids,Basketball,Zoom Freak,8.0,0.0,9382.15,0.0,0.0,2024-08-22,Online,Kolkata,-127.34,False,True,False,0.0
2229,Men,Running,Air Zoom,12.0,0.0,7143.23,0.0,0.0,2025-03-26,Retail,Mumbai,3284.36,False,True,False,0.0
2230,Kids,Lifestyle,Dunk Low,10.0,0.0,3718.82,0.0,0.0,,Online,Bangalore,781.56,False,True,True,0.0
2231,Kids,Training,Flex Trainer,9.0,0.0,4985.92,0.050000000000000044,0.0,2025-01-04,Online,Bangalore,-39.48,False,True,False,0.0
2232,Women,Running,Free RN,12.0,0.0,2149.28,0.32,0.0,2024-11-17,Online,Kolkata,2409.87,False,True,False,0.0
2233,Men,Lifestyle,Air Force 1,12.0,0.0,5661.505,0.0,0.0,,Online,Kolkata,2398.07,False,True,True,0.0
2234,Men,Training,Flex Trainer,12.0,4.0,6189.1,0.1200000000000001,21785.631999999998,2024-12-21,Retail,Bangalore,2085.62,False,False,False,21785.631999999998
2042,Men,Basketball,Kyrie Flytrap,10.0,1.0,5254.47,0.0,5254.47,2025-02-26,Retail,Bangalore,2459.63,False,False,False,5254.47
2236,Men,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.0,0.0,,Online,Delhi,880.62,False,True,True,0.0
2237,Kids,Training,Metcon 7,8.0,0.0,5089.88,0.0,0.0,2025-06-26,Online,Mumbai,-238.18,False,True,False,0.0
2238,Kids,Training,SuperRep Go,10.0,3.0,4348.86,0.0,13046.579999999998,,Online,Delhi,662.02,False,False,True,13046.579999999998
2239,Men,Training,SuperRep Go,12.0,0.0,4176.63,0.0,0.0,2024-08-04,Online,Kolkata,1750.71,False,True,False,0.0
2240,Kids,Basketball,Air Jordan,8.0,0.0,9520.5,0.48,0.0,2025-01-22,Retail,Kolkata,-928.85,False,True,False,0.0
2241,Women,Soccer,Tiempo Legend,12.0,0.0,9662.04,0.0,0.0,2025-02-19,Online,Hyderabad,-233.74,False,True,False,0.0
2243,Men,Lifestyle,Blazer Mid,10.0,0.0,9747.58,0.0,0.0,2024-07-11,Retail,Delhi,266.31,False,True,False,0.0
2244,Kids,Training,Metcon 7,10.0,2.0,0.0,0.0,0.0,,Online,Delhi,1904.11,False,False,True,0.0
2245,Kids,Running,React Infinity,10.0,0.0,4128.35,0.0,0.0,2025-04-16,Online,Pune,-290.33,False,True,False,0.0
2247,Women,Training,Metcon 7,8.0,0.0,3582.67,0.0,0.0,2024-08-16,Online,Mumbai,-1158.15,False,True,False,0.0
2248,Men,Training,Metcon 7,8.0,4.0,8249.96,0.24,25079.878399999998,2024-01-16,Online,Bangalore,1625.14,False,False,False,25079.878399999998
2249,Men,Training,Flex Trainer,8.0,0.0,7730.77,0.0,0.0,2024-05-28,Online,Delhi,-692.94,False,True,False,0.0
2250,Men,Basketball,Kyrie Flytrap,12.0,0.0,4466.78,0.0,0.0,2024-10-01,Retail,Pune,821.13,False,True,False,0.0
2046,Men,Basketball,Air Jordan,12.0,2.0,9593.65,0.0,19187.3,2025-11-01,Online,Hyderabad,1592.5,False,False,False,19187.3
2252,Women,Running,Free RN,10.0,0.0,4252.205,0.0,0.0,,Retail,Delhi,934.87,False,True,True,0.0
2253,Men,Training,Flex Trainer,8.0,0.0,4985.92,0.0,0.0,2025-05-18,Online,Bangalore,1516.72,False,True,False,0.0
2254,Women,Basketball,LeBron 20,8.0,0.0,5216.395,0.89,0.0,2025-04-24,Online,Hyderabad,1642.0,False,True,False,0.0
2255,Kids,Basketball,LeBron 20,12.0,0.0,2222.55,0.84,0.0,2025-04-06,Retail,Mumbai,586.56,False,True,False,0.0
2256,Men,Soccer,Phantom GT,12.0,0.0,4181.97,0.0,0.0,2025-03-30,Online,Hyderabad,3175.83,False,True,False,0.0
2257,Men,Basketball,Kyrie Flytrap,12.0,1.0,0.0,0.0,0.0,2025-02-09,Online,Mumbai,-365.42,False,False,False,0.0
2258,Women,Lifestyle,Dunk Low,10.0,0.0,3718.82,0.39,0.0,2023-11-21,Online,Mumbai,2824.7,False,True,False,0.0
2259,Women,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.0,0.0,2024-10-20,Retail,Delhi,2323.89,False,True,False,0.0
2260,Women,Lifestyle,Dunk Low,8.0,2.0,0.0,0.0,0.0,2024-12-12,Retail,Pune,-352.18,False,False,False,0.0
2261,Women,Training,ZoomX Invincible,8.0,0.0,2503.6,0.54,0.0,2024-04-10,Retail,Pune,1574.74,False,True,False,0.0
2262,Women,Running,Pegasus Turbo,10.0,0.0,4809.5,0.0,0.0,2024-09-15,Retail,Pune,3146.93,False,True,False,0.0
2263,Women,Soccer,Premier III,8.0,0.0,5172.14,0.0,0.0,2024-10-08,Online,Kolkata,2510.55,False,True,False,0.0
2264,Men,Training,ZoomX Invincible,8.0,4.0,5622.32,0.08000000000000007,20690.1376,2024-04-22,Retail,Bangalore,1248.25,False,False,False,20690.1376
2265,Women,Soccer,Premier III,7.0,0.0,2422.97,0.0,0.0,2024-11-23,Retail,Delhi,-67.74,False,True,False,0.0
2266,Women,Basketball,LeBron 20,10.0,0.0,5216.395,0.0,0.0,2025-07-19,Retail,Kolkata,3475.59,False,True,False,0.0
2268,Men,Soccer,Mercurial Superfly,8.0,3.0,7330.81,0.0,21992.43,2023-11-16,Online,Kolkata,518.71,False,False,False,21992.43
2269,Women,Training,ZoomX Invincible,11.0,4.0,6424.32,0.0,25697.28,2024-07-14,Retail,Mumbai,-405.26,False,False,False,25697.28
2270,Men,Running,React Infinity,12.0,1.0,0.0,0.030000000000000027,0.0,2025-06-06,Retail,Pune,3088.25,False,False,False,0.0
2271,Kids,Lifestyle,Waffle One,9.0,0.0,5116.58,0.07,0.0,2024-05-03,Retail,Delhi,1293.94,False,True,False,0.0
2038,Women,Training,ZoomX Invincible,12.0,1.0,7338.57,0.0,7338.57,2024-10-21,Retail,Delhi,3680.24,False,False,False,7338.57
2274,Women,Training,Metcon 7,6.0,4.0,0.0,0.45,0.0,2025-06-13,Online,Bangalore,2561.89,False,False,False,0.0
2277,Kids,Basketball,LeBron 20,8.0,0.0,3682.84,0.0,0.0,2024-12-28,Online,Hyderabad,3967.77,False,True,False,0.0
2278,Men,Training,SuperRep Go,11.0,0.0,4176.63,0.21999999999999997,0.0,2025-07-03,Retail,Pune,3638.15,False,True,False,0.0
2279,Women,Lifestyle,Blazer Mid,6.0,0.0,4398.68,0.0,0.0,2024-08-03,Retail,Mumbai,766.72,False,True,False,0.0
2281,Kids,Lifestyle,Waffle One,8.0,2.0,0.0,0.0,0.0,2025-07-13,Retail,Kolkata,1753.48,False,False,False,0.0
2282,Men,Running,Free RN,10.0,0.0,4252.205,0.26,0.0,2024-11-14,Retail,Mumbai,-1002.46,False,True,False,0.0
2283,Men,Soccer,Mercurial Superfly,10.0,1.0,0.0,0.0,0.0,2024-08-21,Retail,Delhi,468.59,False,False,False,0.0
2284,Kids,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.53,0.0,2024-08-10,Online,Kolkata,1370.01,False,True,False,0.0
2286,Women,Lifestyle,Waffle One,10.0,0.0,4493.965,0.0,0.0,2024-10-16,Online,Bangalore,2419.09,False,True,False,0.0
2287,Women,Running,React Infinity,9.0,3.0,0.0,0.0,0.0,,Online,Mumbai,-650.68,False,False,True,0.0
2288,Women,Training,ZoomX Invincible,8.0,0.0,5622.32,0.25,0.0,2024-08-24,Retail,Hyderabad,1570.91,False,True,False,0.0
2289,Women,Running,Air Zoom,10.0,0.0,5225.745000000001,0.51,0.0,,Retail,Mumbai,3161.45,False,True,True,0.0
2290,Women,Training,Flex Trainer,10.0,0.0,4985.92,0.0,0.0,2024-10-20,Online,Kolkata,546.66,False,True,False,0.0
2292,Women,Running,Free RN,8.0,2.0,0.0,0.10000000000000009,0.0,2024-05-11,Online,Kolkata,1192.5,False,False,False,0.0
2293,Women,Basketball,Air Jordan,12.0,3.0,0.0,0.0,0.0,2025-05-13,Retail,Mumbai,2525.87,False,False,False,0.0
2012,Women,Soccer,Phantom GT,12.0,0.0,4181.97,0.0,0.0,2024-01-09,Retail,Hyderabad,-914.59,False,True,False,0.0
2295,Kids,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.81,0.0,2025-06-17,Retail,Hyderabad,3901.16,False,True,False,0.0
2296,Women,Soccer,Phantom GT,12.0,0.0,4181.97,0.0,0.0,2024-08-15,Online,Delhi,-1188.86,False,True,False,0.0
2297,Kids,Basketball,LeBron 20,8.0,0.0,6356.31,0.74,0.0,2024-12-31,Online,Pune,454.97,False,True,False,0.0
2298,Men,Training,SuperRep Go,10.0,0.0,5571.14,0.49,0.0,2025-11-06,Retail,Kolkata,3445.5,False,True,False,0.0
2299,Kids,Soccer,Phantom GT,12.0,2.0,0.0,0.77,0.0,2025-09-05,Online,Hyderabad,2596.8,False,False,False,0.0
2300,Men,Basketball,Air Jordan,10.0,3.0,6331.64,0.78,4178.8823999999995,2024-08-17,Retail,Delhi,3380.28,False,False,False,4178.8823999999995
2301,Men,Soccer,Mercurial Superfly,12.0,0.0,7982.2,0.0,0.0,2024-12-29,Online,Pune,-505.58,False,True,False,0.0
2302,Women,Running,Air Zoom,12.0,0.0,5225.745000000001,0.0,0.0,2025-02-27,Retail,Hyderabad,1489.99,False,True,False,0.0
2303,Kids,Running,Free RN,10.0,2.0,2504.09,0.0,5008.18,2024-12-24,Retail,Hyderabad,2971.55,False,False,False,5008.18
2304,Men,Training,Flex Trainer,11.0,0.0,4985.92,0.0,0.0,2024-11-28,Online,Hyderabad,2055.87,False,True,False,0.0
2305,Kids,Running,Pegasus Turbo,10.0,0.0,4803.7,0.08,0.0,,Retail,Mumbai,2794.61,False,True,True,0.0
2306,Kids,Basketball,Air Jordan,12.0,1.0,8267.56,0.29,5869.967599999999,2024-11-10,Retail,Bangalore,476.25,False,False,False,5869.967599999999
2307,Women,Running,Free RN,12.0,2.0,9369.1,0.0,18738.2,2025-06-18,Retail,Kolkata,2390.7,False,False,False,18738.2
2308,Men,Running,Pegasus Turbo,10.0,0.0,4809.5,0.65,0.0,2025-05-01,Online,Bangalore,2282.01,False,True,False,0.0
2004,Kids,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.6,0.0,2025-02-23,Retail,Bangalore,-276.83,False,True,False,0.0
2310,Men,Running,Air Zoom,12.0,0.0,5225.745000000001,0.0,0.0,2025-04-02,Online,Kolkata,-1061.45,False,True,False,0.0
2026,Women,Training,Flex Trainer,8.0,4.0,0.0,0.26,0.0,2024-09-25,Online,Delhi,495.62,False,False,False,0.0
2312,Kids,Soccer,Premier III,8.0,0.0,3492.89,0.0,0.0,2024-09-30,Online,Bangalore,249.56,False,True,False,0.0
2313,Women,Training,SuperRep Go,8.0,0.0,4176.63,0.0,0.0,,Online,Delhi,480.74,False,True,True,0.0
2314,Women,Soccer,Mercurial Superfly,8.0,2.0,0.0,0.86,0.0,2024-09-12,Retail,Mumbai,1505.11,False,False,False,0.0
2315,Men,Basketball,Kyrie Flytrap,8.0,0.0,9149.88,0.71,0.0,2024-12-11,Retail,Hyderabad,143.06,False,True,False,0.0
2316,Men,Soccer,Phantom GT,8.0,1.0,0.0,0.39,0.0,,Retail,Delhi,3862.6,False,False,True,0.0
2317,Men,Training,Flex Trainer,8.0,0.0,9695.44,0.06000000000000005,0.0,2024-09-13,Online,Kolkata,32.45,False,True,False,0.0
2318,Men,Soccer,Phantom GT,11.0,2.0,0.0,0.25,0.0,2025-04-04,Retail,Delhi,1894.17,False,False,False,0.0
2320,Kids,Running,Pegasus Turbo,12.0,0.0,4033.28,0.0,0.0,2025-01-23,Retail,Hyderabad,1265.74,False,True,False,0.0
2321,Men,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.0,0.0,2024-06-10,Online,Mumbai,-362.47,False,True,False,0.0
2322,Women,Running,Pegasus Turbo,10.0,0.0,8016.24,0.0,0.0,2025-07-04,Retail,Delhi,1333.86,False,True,False,0.0
2323,Men,Lifestyle,Dunk Low,8.0,0.0,6537.29,0.0,0.0,2025-05-01,Online,Bangalore,-453.11,False,True,False,0.0
2324,Women,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.21,0.0,2025-02-27,Online,Kolkata,2640.1,False,True,False,0.0
2325,Men,Basketball,Zoom Freak,8.0,0.0,8031.83,0.56,0.0,2025-05-18,Online,Kolkata,3954.38,False,True,False,0.0
2326,Women,Lifestyle,Dunk Low,12.0,4.0,9936.94,0.0,39747.76,2024-10-12,Retail,Kolkata,2047.65,False,False,False,36674.022
2327,Men,Training,Flex Trainer,12.0,4.0,6640.67,0.0,26562.68,2025-03-21,Retail,Delhi,3402.41,False,False,False,26562.68
2328,Men,Lifestyle,Waffle One,6.0,2.0,6449.46,0.29,9158.233199999999,2024-09-11,Online,Mumbai,39.69,False,False,False,9158.233199999999
2329,Men,Basketball,Kyrie Flytrap,10.0,4.0,4981.26,0.0,19925.04,2025-05-06,Online,Mumbai,1833.07,False,False,False,19925.04
2330,Women,Training,Flex Trainer,12.0,0.0,4985.92,0.06,0.0,2024-10-22,Online,Mumbai,-648.08,False,True,False,0.0
2331,Kids,Basketball,Kyrie Flytrap,10.0,0.0,9023.07,0.0,0.0,2024-11-23,Retail,Mumbai,-304.92,False,True,False,0.0
2333,Kids,Running,Free RN,10.0,0.0,4638.25,0.0,0.0,,Online,Hyderabad,-614.06,False,True,True,0.0
2334,Women,Training,SuperRep Go,10.0,4.0,0.0,0.82,0.0,2024-06-06,Retail,Mumbai,-80.25,False,False,False,0.0
2335,Women,Running,Free RN,12.0,0.0,5620.64,0.0,0.0,2024-01-05,Online,Mumbai,217.22,False,True,False,0.0
2336,Kids,Soccer,Mercurial Superfly,8.0,4.0,8482.43,0.0,33929.72,2023-10-22,Online,Pune,3854.71,False,False,False,33929.72
2337,Women,Training,SuperRep Go,10.0,0.0,4176.63,0.0,0.0,2024-10-17,Online,Pune,3186.84,False,True,False,0.0
2338,Women,Soccer,Premier III,12.0,0.0,3492.89,0.0,0.0,,Retail,Delhi,3529.93,False,True,True,0.0
2339,Women,Basketball,LeBron 20,10.0,4.0,0.0,0.0,0.0,,Retail,Kolkata,3196.02,False,False,True,0.0
2340,Women,Running,Free RN,7.0,3.0,0.0,0.91,0.0,2024-08-07,Online,Mumbai,-425.99,False,False,False,0.0
2341,Women,Lifestyle,Waffle One,11.0,0.0,4493.965,0.0,0.0,2025-04-22,Online,Hyderabad,-280.18,False,True,False,0.0
2342,Women,Training,Metcon 7,12.0,0.0,3582.67,0.0,0.0,2024-08-19,Retail,Kolkata,3463.09,False,True,False,0.0
2343,Women,Basketball,Zoom Freak,8.0,0.0,7507.91,0.0,0.0,2024-11-22,Retail,Kolkata,1900.24,False,True,False,0.0
2345,Men,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2025-06-21,Retail,Hyderabad,3039.05,False,True,False,0.0
2346,Men,Soccer,Phantom GT,7.0,0.0,6320.59,0.93,0.0,,Retail,Mumbai,324.45,False,True,True,0.0
2347,Men,Training,Flex Trainer,10.0,0.0,9653.35,0.0,0.0,2024-09-21,Retail,Bangalore,3511.89,False,True,False,0.0
2348,Kids,Training,Metcon 7,12.0,0.0,6591.41,0.0,0.0,2025-04-29,Retail,Delhi,2604.68,False,True,False,0.0
2349,Kids,Soccer,Tiempo Legend,10.0,3.0,0.0,0.0,0.0,2023-10-25,Online,Delhi,-902.62,False,False,False,0.0
2350,Men,Running,Air Zoom,12.0,4.0,8228.88,0.0,32915.52,2025-03-21,Retail,Delhi,2494.5,False,False,False,32915.52
2351,Men,Basketball,LeBron 20,11.0,3.0,4179.34,0.0,12538.02,2024-07-29,Retail,Pune,2363.69,False,False,False,12538.02
2352,Men,Basketball,LeBron 20,8.0,0.0,5216.395,0.0,0.0,2025-03-24,Online,Bangalore,599.21,False,True,False,0.0
2353,Kids,Training,ZoomX Invincible,9.0,0.0,5622.32,0.22,0.0,2024-10-03,Retail,Bangalore,818.35,False,True,False,0.0
2354,Men,Basketball,Kyrie Flytrap,10.0,0.0,4466.78,0.0,0.0,2024-09-06,Online,Hyderabad,1445.09,False,True,False,0.0
2355,Women,Lifestyle,Waffle One,10.0,1.0,0.0,0.0,0.0,2024-07-26,Retail,Bangalore,-887.83,False,False,False,0.0
2356,Men,Basketball,Air Jordan,10.0,0.0,4597.23,0.0,0.0,2025-02-17,Retail,Pune,543.26,False,True,False,0.0
2357,Women,Lifestyle,Air Force 1,8.0,0.0,5661.505,0.22999999999999998,0.0,2025-04-28,Retail,Bangalore,-1199.32,False,True,False,0.0
2358,Men,Basketball,LeBron 20,8.0,4.0,0.0,0.0,0.0,2025-02-24,Online,Pune,1819.6,False,False,False,0.0
2360,Women,Training,Metcon 7,12.0,0.0,3582.67,0.85,0.0,2024-07-12,Online,Hyderabad,1947.5,False,True,False,0.0
2361,Kids,Training,Flex Trainer,10.0,0.0,4985.92,0.06000000000000005,0.0,2024-07-30,Retail,Mumbai,1302.98,False,True,False,0.0
2362,Women,Lifestyle,Blazer Mid,12.0,2.0,0.0,0.040000000000000036,0.0,2024-12-09,Online,Bangalore,3817.26,False,False,False,0.0
2363,Kids,Running,Pegasus Turbo,12.0,0.0,5419.15,0.08000000000000007,0.0,2025-01-07,Retail,Hyderabad,-597.61,False,True,False,0.0
2364,Women,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.27,0.0,,Online,Delhi,1414.23,False,True,True,0.0
2365,Women,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2024-08-17,Online,Hyderabad,3555.61,False,True,False,0.0
2366,Kids,Lifestyle,Waffle One,8.0,0.0,4493.965,0.63,0.0,2025-05-08,Retail,Bangalore,3737.47,False,True,False,0.0
2367,Kids,Lifestyle,Dunk Low,12.0,4.0,6202.99,0.84,3969.9136000000008,2024-11-12,Online,Bangalore,-202.12,False,False,False,3969.9136000000008
2368,Women,Lifestyle,Waffle One,10.0,0.0,5582.98,0.0,0.0,2023-08-04,Retail,Delhi,2369.28,False,True,False,0.0
2369,Men,Basketball,LeBron 20,12.0,0.0,4248.21,0.5,0.0,2025-11-07,Online,Hyderabad,2427.86,False,True,False,0.0
2370,Men,Running,Pegasus Turbo,10.0,2.0,0.0,0.0,0.0,2025-02-04,Online,Delhi,867.37,False,False,False,0.0
2371,Kids,Training,Flex Trainer,12.0,1.0,0.0,0.05,0.0,2025-04-15,Online,Kolkata,3424.65,False,False,False,0.0
2372,Men,Running,Free RN,10.0,0.0,7624.86,0.0,0.0,2025-05-23,Online,Kolkata,3365.96,False,True,False,0.0
2373,Women,Lifestyle,Air Force 1,12.0,0.0,8637.25,0.35,0.0,2024-09-22,Retail,Kolkata,2738.82,False,True,False,0.0
2376,Men,Lifestyle,Dunk Low,12.0,0.0,3718.82,0.88,0.0,2024-10-03,Online,Delhi,-234.66,False,True,False,0.0
2377,Men,Basketball,LeBron 20,12.0,4.0,0.0,0.0,0.0,2025-02-07,Online,Mumbai,2438.24,False,False,False,0.0
2379,Men,Lifestyle,Air Force 1,10.0,4.0,0.0,0.0,0.0,2024-04-09,Online,Mumbai,3289.77,False,False,False,0.0
2380,Men,Soccer,Phantom GT,8.0,1.0,7932.85,0.0,7932.85,2024-09-12,Retail,Delhi,2707.27,False,False,False,7932.85
2381,Kids,Lifestyle,Dunk Low,8.0,3.0,4834.65,0.020000000000000018,14213.871,2024-10-12,Retail,Pune,213.96,False,False,False,14213.871
2382,Men,Lifestyle,Waffle One,10.0,4.0,0.0,0.0,0.0,2024-03-09,Retail,Mumbai,787.42,False,False,False,0.0
2384,Women,Training,SuperRep Go,10.0,3.0,2070.97,0.25,4659.6825,2024-05-09,Online,Delhi,42.89,False,False,False,4659.6825
2385,Men,Training,Metcon 7,8.0,0.0,3582.67,0.0,0.0,2024-03-10,Retail,Delhi,1443.09,False,True,False,0.0
2386,Men,Basketball,Kyrie Flytrap,8.0,0.0,2271.77,0.0,0.0,2025-07-13,Online,Pune,2029.55,False,True,False,0.0
2387,Women,Basketball,Kyrie Flytrap,10.0,3.0,0.0,0.0,0.0,2024-09-21,Online,Pune,1042.09,False,False,False,0.0
2388,Kids,Running,Air Zoom,10.0,1.0,5321.46,0.0,5321.46,2024-09-02,Retail,Bangalore,2587.26,False,False,False,5321.46
2389,Women,Basketball,Kyrie Flytrap,12.0,0.0,7901.16,0.77,0.0,2024-10-08,Online,Delhi,-406.39,False,True,False,0.0
2002,Women,Training,ZoomX Invincible,12.0,4.0,6820.42,0.0,27281.68,2024-10-03,Retail,Kolkata,3842.85,False,False,False,27281.68
2392,Kids,Basketball,Zoom Freak,12.0,0.0,8631.03,0.0,0.0,,Retail,Bangalore,1356.18,False,True,True,0.0
2050,Kids,Training,ZoomX Invincible,10.0,0.0,5622.32,0.18999999999999995,0.0,,Retail,Hyderabad,4.76,False,True,True,0.0
2394,Kids,Lifestyle,Air Force 1,12.0,0.0,5661.505,0.2,0.0,2023-08-18,Online,Delhi,-133.03,False,True,False,0.0
2395,Kids,Soccer,Premier III,12.0,1.0,0.0,0.0,0.0,2025-07-08,Online,Pune,85.0,False,False,False,0.0
2396,Men,Basketball,Air Jordan,10.0,0.0,5967.92,0.03,0.0,2025-09-06,Retail,Pune,859.93,False,True,False,0.0
2397,Men,Soccer,Phantom GT,12.0,0.0,4181.97,0.0,0.0,2023-12-27,Retail,Mumbai,3996.96,False,True,False,0.0
2398,Women,Soccer,Mercurial Superfly,10.0,0.0,4301.85,0.74,0.0,,Retail,Bangalore,3888.42,False,True,True,0.0
2025,Kids,Training,ZoomX Invincible,12.0,4.0,6743.07,0.0,26972.28,2024-10-09,Online,Pune,-277.41,False,False,False,26972.28
2012,Kids,Running,Pegasus Turbo,10.0,0.0,9220.15,0.0,0.0,2025-04-02,Retail,Pune,2688.05,False,True,False,0.0
2402,Kids,Running,React Infinity,10.0,0.0,6437.85,0.0,0.0,2025-03-09,Online,Mumbai,1231.3,False,True,False,0.0
2403,Women,Running,React Infinity,12.0,0.0,4488.055,0.1299999999999999,0.0,2024-08-24,Retail,Delhi,1309.54,False,True,False,0.0
2404,Men,Lifestyle,Blazer Mid,12.0,0.0,4398.68,0.09,0.0,2024-01-25,Online,Pune,-501.36,False,True,False,0.0
2405,Men,Basketball,Kyrie Flytrap,6.0,1.0,0.0,0.0,0.0,2024-11-17,Online,Kolkata,69.95,False,False,False,0.0
2406,Men,Training,Metcon 7,10.0,4.0,6458.72,0.0,25834.88,2023-09-17,Online,Mumbai,402.0,False,False,False,25834.88
2407,Kids,Running,Free RN,6.0,0.0,9193.15,0.0,0.0,2023-12-30,Online,Kolkata,521.77,False,True,False,0.0
2408,Men,Soccer,Premier III,12.0,1.0,0.0,0.0,0.0,2024-10-09,Retail,Bangalore,1731.86,False,False,False,0.0
2409,Men,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.0,0.0,2025-01-19,Retail,Bangalore,2993.72,False,True,False,0.0
2410,Kids,Basketball,Air Jordan,12.0,0.0,4597.23,0.1100000000000001,0.0,2025-03-27,Retail,Hyderabad,1344.49,False,True,False,0.0
2025,Men,Lifestyle,Blazer Mid,10.0,1.0,8903.17,0.0,8903.17,,Retail,Kolkata,3808.81,False,False,True,8903.17
2412,Kids,Lifestyle,Blazer Mid,12.0,1.0,4920.3,0.14,4231.4580000000005,,Retail,Mumbai,1135.72,False,False,True,4231.4580000000005
2413,Men,Training,Flex Trainer,12.0,3.0,7005.67,0.15,17864.4585,,Retail,Kolkata,2329.98,False,False,True,17864.4585
2414,Women,Basketball,Air Jordan,12.0,0.0,8141.8,0.0,0.0,2024-01-25,Online,Hyderabad,-829.35,False,True,False,0.0
2415,Women,Running,Free RN,8.0,3.0,6178.39,0.0,18535.170000000002,2024-07-22,Retail,Bangalore,73.75,False,False,False,18535.170000000002
2416,Kids,Soccer,Mercurial Superfly,9.0,3.0,6245.23,0.1499999999999999,15925.336500000001,2024-12-14,Retail,Mumbai,3485.64,False,False,False,15925.336500000001
2417,Men,Lifestyle,Dunk Low,8.0,0.0,8293.38,0.1200000000000001,0.0,2024-12-29,Retail,Bangalore,1727.06,False,True,False,0.0
2418,Men,Soccer,Phantom GT,12.0,0.0,9288.75,0.54,0.0,2025-04-29,Retail,Mumbai,3110.43,False,True,False,0.0
2419,Men,Lifestyle,Dunk Low,10.0,0.0,8738.99,0.47,0.0,2024-07-14,Online,Hyderabad,2868.49,False,True,False,0.0
2420,Kids,Basketball,Zoom Freak,9.0,0.0,3894.2650000000003,0.020000000000000018,0.0,2024-04-11,Online,Hyderabad,1664.6,False,True,False,0.0
2421,Women,Running,React Infinity,8.0,2.0,8136.39,0.0,16272.78,2025-03-10,Retail,Pune,3398.15,False,False,False,16272.78
2422,Kids,Soccer,Tiempo Legend,8.0,4.0,0.0,0.0,0.0,2024-07-23,Retail,Mumbai,3044.66,False,False,False,0.0
2025,Kids,Training,Flex Trainer,11.0,0.0,4554.97,0.0,0.0,2025-03-05,Retail,Hyderabad,2802.1,False,True,False,0.0
2424,Women,Basketball,Air Jordan,10.0,0.0,7634.65,0.0,0.0,,Online,Kolkata,1749.8,False,True,True,0.0
2425,Kids,Training,ZoomX Invincible,12.0,0.0,5622.32,0.38,0.0,2024-12-30,Online,Bangalore,3058.78,False,True,False,0.0
2426,Kids,Lifestyle,Dunk Low,8.0,0.0,2278.67,0.56,0.0,2025-05-03,Retail,Pune,-72.52,False,True,False,0.0
2427,Men,Running,Pegasus Turbo,7.0,0.0,2904.11,0.0,0.0,2025-06-13,Online,Delhi,1683.98,False,True,False,0.0
2428,Kids,Basketball,Kyrie Flytrap,12.0,2.0,0.0,0.0,0.0,2024-07-12,Retail,Mumbai,427.51,False,False,False,0.0
2429,Kids,Lifestyle,Dunk Low,10.0,0.0,3718.82,0.0,0.0,2025-05-25,Online,Mumbai,550.48,False,True,False,0.0
2430,Women,Soccer,Tiempo Legend,12.0,3.0,0.0,0.1,0.0,2025-07-09,Online,Pune,215.3,False,False,False,0.0
2431,Women,Lifestyle,Blazer Mid,10.0,1.0,0.0,0.0,0.0,2024-11-15,Online,Hyderabad,1627.78,False,False,False,0.0
2432,Women,Basketball,Zoom Freak,10.0,1.0,3036.61,0.86,425.12540000000007,2024-10-26,Online,Mumbai,3754.3,False,False,False,425.12540000000007
2433,Men,Basketball,Zoom Freak,8.0,4.0,7154.83,0.0,28619.32,,Retail,Pune,-620.53,False,False,True,28619.32
2435,Kids,Lifestyle,Waffle One,12.0,0.0,5853.58,0.0,0.0,2024-04-01,Retail,Kolkata,2378.82,False,True,False,0.0
2436,Kids,Basketball,LeBron 20,8.0,0.0,5216.395,0.81,0.0,,Online,Bangalore,2213.84,False,True,True,0.0
2437,Women,Running,Pegasus Turbo,12.0,3.0,0.0,0.53,0.0,2024-07-31,Retail,Hyderabad,-281.42,False,False,False,0.0
2438,Men,Training,Metcon 7,8.0,0.0,3582.67,0.0,0.0,2024-11-24,Retail,Mumbai,2965.39,False,True,False,0.0
2441,Women,Training,Metcon 7,12.0,0.0,3582.67,0.1100000000000001,0.0,,Retail,Pune,-219.02,False,True,True,0.0
2442,Men,Soccer,Tiempo Legend,10.0,0.0,4457.27,0.04,0.0,2025-01-26,Online,Mumbai,3083.26,False,True,False,0.0
